Fe3O4,14
Fe3O4,36
Fe3O4,26
Fe3O4,28
Fe3O4,30
MgFe2O4,25
MgFe2O4,25
β-NaFeO2,37
Fe3O4,10.8
Fe3O4,14.2
Fe3O4,17.9
Fe3O4,168
Zn0.5Ca0.5Fe2O4,13
Mg0.5Ca0.5Fe2O4,14
Fe3O4,12.57
Fe3O4,12.57
Fe3O4,12
La0.76Sr0.24MnO3,28.3
La0.76Sr0.24MnO3,28.3
La0.71Pr0.05Sr0.24MnO3,26.1
La0.71Pr0.05Sr0.24MnO3,26.1
La0.76Sr0.24MnO3,28.3
La0.76Sr0.24MnO3,28.3
La0.75Zr0.01Sr0.24MnO3,27
La0.75Zr0.01Sr0.24MnO3,27
Fe3O4,50
Fe3O4,19
Fe3O4,19
Fe3O4,19
Fe3O4,19
La0.75Sr0.25MnO3,30
La0.75Sr0.25MnO3,49
?-Fe2O3,22.5
?-Fe2O3,21.4
?-Fe2O3,21.4
?-Fe2O3,21.4
?-Fe2O3,21.4
?-Fe2O3,21.4
CoCuFe2O4,6.6
Fe3O4,2.5
Gd0.18Fe2.82O4,12.5
Gd0.18Fe2.82O4,12.5
Gd0.18Fe2.82O4,12.5
Fe3O4,10
Mg0.1Fe2.9O4,9
Mg0.2Fe2.8O4,7
Mg0.2Fe2.8O4,6
Fe3O4,19.8
Zn0.10Fe2.90O4,17.8
Zn0.20Fe2.80O4,15.2
Zn0.37Fe2.63O4,12.8
Zn0.56Fe2.44O4,8.3
Zn0.66Fe2.34O4,8
Zn0.85Fe2.15O4,4.1
Co0.2Zn0.8Fe2O4,11.1
Co0.2Zn0.8Fe2O4,11.1
Fe3O4,8.45
Fe3O4,8.45
Fe3O4,8.45
Fe3O4,10.09
Fe3O4,9.39
Fe3O4,9.68
Fe3O4,12.12
Fe3O4,12.12
Fe3O4,12.12
Fe3O4,12.12
Zn0.4Fe2.6O4,50.7
La0.76Sr0.24MnO3,28.3
La0.76Sr0.24MnO3,28.3
La0.75Mg0.01Sr0.24MnO3,27
La0.75Mg0.01Sr0.24MnO3,27
Fe3O4,9
Fe2.95Gd0.05O4,9.5
Fe2.9Gd0.1O4,9.5
Fe2.85Gd0.15O4,10
Fe2.8Gd0.2O4,11
Fe2.75Gd0.25O4,12.5
Fe2.7Gd0.3O4,12.5
Fe2.75Gd0.25O4,12.5
Fe2.75Gd0.25O4,12.5
Fe2.75Gd0.25O4,12.5
Fe2.75Gd0.25O4,12.5
MnTb0.03Fe1.97O4,24.3
CoFe2O4,16.3
CoFe2O4,38.7
CoFe2O4,12.4
CoFe2O4,28.2
Fe3O4,12.97
Fe3O4,12.97
Fe3O4,12.97
Fe3O4,12.97
Fe3O4,11.5
Zn0.05Fe2.95O4,11
Zn0.10Fe2.90O4,11
Zn0.15Fe2.85O4,11
Zn0.20Fe2.80O4,11.5
Zn0.20Fe2.80O4,12.5
CoFe2O4,8.5
CoGd0.05Fe1.95O4,9.1
CoGd0.15Fe1.85O4,8.8
CoGd0.25Fe1.75O4,10.9
Ni0.60Zn0.35Fe2.05O4,3.6
Ni0.60Zn0.35Fe2.05O4,3.6
Ni0.60Zn0.35Fe2.05O4,3.6
Ni0.60Zn0.35Fe2.05O4,3.6
Ni0.60Zn0.35Fe2.05O4,4.4
Ni0.60Zn0.35Fe2.05O4,4.4
Ni0.60Zn0.35Fe2.05O4,4.4
Ni0.60Zn0.35Fe2.05O4,4.4
Mg0.3Cu0.7Fe2O4,14.6
Mg0.3Tm0.09Cu0.91Fe2O4,34
Fe3O4,33
Fe3O4,33
Fe3O4,33
Fe3O4,8.5
Fe2.85Gd0.15O4,8.3
Fe2.75Gd0.25O4,8.7
CoFe2O4,15.4
CoFe2O4,15.4
CoFe2O4,15.4
Fe3O4,6.9
Fe3O4,9.6
Fe3O4,10.5
Fe3O4,13
Fe3O4,29.4
Ni0.75Zn0.25Fe2O4,23
Ni0.5Zn0.5Fe2O4,11
MnFe2O4,11
MnFe2O4,10
Fe3O4,10
Fe3O4,14
Fe3O4,14
Fe3O4,14
Fe3O4,11.2
Fe3O4,18.4
Fe3O4,14.704
Zn0.5Ca0.5Fe2O4,13
Mg0.5Ca0.5Fe2O4,14
Ni0.25Zn0.75Fe2O4,15
Fe3O4,16.4
Fe3O4,16.4
Fe3O4,16.4
Fe3O4,16.9
Fe3O4,16.9
Fe3O4,16.9
Sr2Co2Fe12O22,42.5
Sr2Co2Fe11.97Cu0.03O22,33.12
Sr2Co2Fe11.95Cu0.05O22,41.31
Sr2Co2Fe11.93Cu0.07O22,39.8
Co0.8Zn0.2Fe2O4,80.82
Co0.8Zn0.2Fe1.95Mn0.05O4,69.12
Co0.8Zn0.2Fe1.9Mn0.1O4,68.14
Co0.8Zn0.2Fe1.85Mn0.15O4,87.82
Co0.8Zn0.2Fe1.8Mn0.2O4,121.82
Sr2Co2Fe12O22,43.4
Sr2Co2Fe11.64Cr0.36O22,42.92
Sr2Co2Fe11.4Cr0.6O22,42.41
